TableName,RecordIDField,RecordID,FieldName,NewValue,ChangedAt,ChangedBy
scraplog,ScrapLogID,SCRAP_742954,ScrapLogID,SCRAP_742954,2026-04-09T19:49:03.899Z,9
scraplog,ScrapLogID,SCRAP_695215,ScrapLogID,SCRAP_695215,2026-04-09T19:48:38.040Z,9
scraplog,ScrapLogID,SCRAP_367348,Status,DISPOSED,2026-04-09T19:27:05.406Z,9
scraplog,ScrapLogID,SCRAP_367348,CompanyID,10,2026-04-09T19:27:05.406Z,9
scraplog,ScrapLogID,SCRAP_367348,ScrapLogID,SCRAP_367348,2026-04-09T19:26:26.516Z,9
scraplog,ScrapLogID,SCRAP_1775727810802,ScrapLogID,SCRAP_1775727810802,2026-04-09T18:43:53.572Z,9
scraplog,ScrapLogID,SCRAP_1775726795445,ScrapLogID,SCRAP_1775726795445,2026-04-09T18:26:36.823Z,9
