plastic_id,plastic_code,plastic_family,plastic_subtype,thickness_mm,width_mm,standard_length_m,color_code_raw,color_name_normalized,electrical_property,silicone_status_normalized,additive_flags,additive_text_raw,appearance_text_raw,an_code_raw,an_meaning_normalized,si_code_raw,ab_code_raw,status_review,remarks_raw,is_active,created_by,created_at,updated_at
b003b2e2-3f23-49a3-a7a3-c58b4468eda5,PLA-10648C75,PVC,,0.5,640.0,120.0,CL,clear,normal,,,,,,,,,approved,PVC(CL)0.5x640x120 169m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
19f0fd6a-88a9-4ece-8fad-3c248c46bcad,PLA-EAE07761,PVC,,0.6,640.0,100.0,CL,clear,normal,,,,,,,,,approved,PVC(CL)0.6x640x100SI 120m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
f015bd22-657c-43be-9f31-19e74b62ac1a,PLA-BF2A0B40,PS,,1.08,405.0,200.0,N,natural,normal,,,,,AN,,,,approved,PS(N)1.08x405x200m AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
67bf4678-407f-45b0-bf34-c04785bc73d8,PLA-AE25C52E,PP,,0.78,550.0,300.0,N,natural,normal,,,,,AN,,,,approved,PP(N)0.78x550x300 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
d03eb401-e0df-4b29-8cf1-d44397dbec29,PLA-C0DE8FB2,PET,,0.4,640.0,300.0,CL,clear,normal,,,,,,,,,approved,PET(CL)0.4x640x300AN 1231m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
a06e65ba-5989-4036-b7b8-460cabcb95dd,PLA-71393FBD,PVC,,0.8,640.0,100.0,CL,clear,normal,,,,,,,,,approved,PVC(CL)0.8x640x100SI 38m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
cb668139-67a8-42cf-a270-5c1c8d61b93d,PLA-C83C46DB,PVC,,1.0,640.0,70.0,CL,clear,normal,,,,,,,,,approved,PVC(CL)1.0x640x70SI 70m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
378d43ed-1a46-446e-84bf-c96c4c4e3746,PLA-675A7ADB,PS,,1.18,435.0,200.0,N,natural,normal,,,,,AN,,,,approved,PS(N)1.18x435x200 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
7da79f6f-b603-4b7b-a9fb-9b791cacd17b,PLA-9561C903,PP,,0.78,640.0,250.0,N,natural,normal,,,,,AN,,,,approved,PP(N)0.78x640x250 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
c098d4d7-47b9-4178-bb26-2362559a7fb3,PLA-E03B22ED,PS,,1.18,520.0,200.0,N,natural,normal,,,,,AN,,,,approved,PS(N)1.18x520x200 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
df791f1e-fad7-40b4-a00b-0092b021872d,PLA-1680BB43,PP,,0.98,405.0,200.0,N,natural,normal,,,,,AN,,,,approved,PP(N)0.98x405x200 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
9cfd44f5-2664-4a9b-92c0-dc0456c2490a,PLA-B8FA21F8,PPF,,1.0,640.0,150.0,,,normal,,,,,,,,,approved,PPF1.0X640X150ジェイウィング 150m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
9fdb08f7-1739-4c11-b861-611a4e185e12,PLA-FF8414A7,PS,,1.48,520.0,155.0,N,natural,normal,,,,,,,,,approved,PS(N)1.48x520x155 ANSi,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
f6c4d64e-1771-4ecd-aad2-9a554c3bba28,PLA-FDD55FB3,PP,,0.98,520.0,200.0,N,natural,normal,,,,,AN,,,,approved,PP(N)0.98x520x200 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
8ae8229a-fa2b-47d6-836e-4639a9a57e27,PLA-9A86CC92,PS,,0.48,520.0,400.0,CL,clear,normal,,,,,AN,,,,approved,PS(CL)0.48x520x400 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
e5caa827-0f2b-4033-8429-651e53374882,PLA-13A26DCA,PS,,0.78,405.0,250.0,CL,clear,normal,,,,,AN,,,,approved,PS(CL)0.78x405x250 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
d7d0596c-2a97-4a8c-84e8-48e1cdb17791,PLA-124EF670,PP,,0.98,670.0,200.0,N,natural,normal,,,,,AN,,,,approved,PP(N)0.98x670x200 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
006164a8-e98a-4175-816c-7b7a78c5d1fa,PLA-BEB8FB20,PS,,0.98,450.0,200.0,CL,clear,normal,unknown,,,,AN,,SI,,approved,PS(CL)0.98x450x200 AN Si,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
a73b88d9-ee7e-4888-bc96-022fe3706e02,PLA-7D091227,PS,,1.0,450.0,200.0,CL,clear,conductive,unknown,,,,,,SI,,approved,PS(CL)1.0x450x200 Si,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
8b6bad7b-d53d-41fe-9ed6-139d9e1b7acd,PLA-50603261,PET,A-PET,0.48,540.0,300.0,G,green,conductive,,,,,,,,,approved,SCS.NK.APET(G)0.48x540x300 180m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
cd64b3e6-f502-4fa2-a33f-dcbe9a26b57c,PLA-E9B27CD5,PP,,1.18,520.0,200.0,N,natural,conductive,,,,,AN,,,,approved,PP(N)1.18x520x200 AN (SR),1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
2c5e7391-496f-4d3e-8f16-3ec0b1f501fa,PLA-22E36E82,PS,,1.0,400.0,200.0,CL,clear,conductive,unknown,,,,,,SI,,approved,PS(CL)1.00x400x200 Si,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
2d957a2e-e615-40ac-b420-162784799520,PLA-F1719DDE,PET,A-PET,1.0,550.0,150.0,,,conductive,,,,,,,,,approved,SCS.V.APET1.0x550x150 32m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
76f79343-779a-4948-b67f-ed3b0cb80edd,PLA-873025A2,PET,A-PET,0.98,670.0,100.0,,,conductive,,,,,,,,,approved,SCS.V.APET0.98x670x100 23m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
78f1cb79-ece3-41df-bd94-472331e9860b,PLA-98C9803F,PS,,0.78,435.0,250.0,茶,brown,normal,unknown,,,,AN,,SI,,approved,PS(茶)0.78x435x250m AN Si,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
2658cb53-056b-4b2a-ba83-69c6a606a867,PLA-1FBD00E1,PS,,2.0,640.0,100.0,,,normal,,,,,,,,,approved,ミクロームＰＰ2.0x640x100 0m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
21d81674-152f-43bf-8107-7ead3bb700ae,PLA-B611F252,PS,,0.78,575.0,250.0,N,natural,normal,,,,,AN,,,,approved,PS(N)0.78x575x250 AN,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
ae90f73a-280b-4eb4-a003-86fbe2b224ec,PLA-C718BF48,PS,,0.6,600.0,340.0,N,natural,normal,unknown,,,,,,SI,,approved,PS(N)0.6x600x340 Si,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
adf10346-cbef-4907-9254-3a3f52ac51d8,PLA-F9312991,PET,,1.0,640.0,100.0,G,green,normal,,,,,,,,,approved,PET(G)1.0X640X100(マルアイ) 100m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
6a28ec8f-80af-4d98-8494-518a2a96bca5,PLA-4AF92F3F,PET,,0.5,640.0,200.0,CL,clear,normal,,,,,,,,,approved,PET(CL)0.5x640x200(東プラ) 816m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
78797af4-4d47-406b-bfe8-177e42f0ef29,PLA-90273294,PET,,0.6,640.0,250.0,CL,clear,normal,,,,,,,,,approved,PET(CL)0.6x640x250SI(東プラ) 200m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
fe3e32e9-dd92-44b0-b1ee-4d8f7d12e7a9,PLA-5AAD7989,PET,,0.8,640.0,110.0,CL,clear,normal,,,,,,,,,approved,PET(CL)0.8X640X110(ウツミ) 11m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
debcb166-a43e-4478-aa9f-ae533a5ac64f,PLA-9297796A,PS,,1.0,405.0,200.0,青,,normal,,,,,,,,,approved,耐熱PET(青)1.0X405x200(支給材) 7609m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
a72b712d-b2f4-46a7-9b2d-28e1c2393918,PLA-BF30130E,PET,,1.0,640.0,100.0,CL,clear,normal,,,,,,,,,approved,PET(CL)1.0X640X100(ウツミ) 0m,1.0,System,2026-04-10 10:11:25,2026-04-10 10:11:25
9584781d-5064-4da5-babb-59b094d2f594,PLA-1CEA75B5,PS,,0.38,640.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
b40ff18b-638a-4ef4-88e9-5dd5cac2a9ba,PLA-36D12879,PS,,0.45,630.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
ef798a7d-675b-4b41-b533-aede8d29619f,PLA-91E744B4,PS,,0.78,670.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
9e3dadb2-4e07-4a01-9b09-4bf3b1a425a0,PLA-5DBC8F4B,PS,,0.88,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
e9cfcb3e-c99e-407d-8884-0d294de3fcc6,PLA-3DBAA108,PS,,0.88,670.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
e5c89a5a-bd8a-476a-8c32-23390f0500df,PLA-134F54A1,PS,,1.18,550.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
e35364ef-af93-4c05-b974-4aa3b9841e3f,PLA-5CBEB040,PP,,0.58,580.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
9f47d4b9-9453-40b6-8af0-4099f77221c6,PLA-58A039B4,PP,,0.98,580.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
a13cbb52-acea-436b-87aa-0d00fb3f5c0c,PLA-A0A304F7,PP,,1.08,530.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
ca614f1f-d232-4e86-adff-52cca372944f,PLA-9491B2E2,PP,,1.18,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
149a5e82-14ed-4312-9a5b-d3494cb0debd,PLA-F103C969,PP,,1.18,670.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
6fef0c60-ed77-43dd-bd61-e659cee3baa9,PLA-DBB3E903,PP,,1.5,640.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
ad2362f0-42d4-430f-bf4f-c9e5027c0073,PLA-2C9E6035,PP,,1.48,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
c64d6a56-5d6d-4f09-88eb-eb6bb63b560d,PLA-EBEE9908,UNK,,0.48,580.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
7101ced3-f061-4c6c-bab8-e17cb9f591ac,PLA-80C52BF1,UNK,,0.68,580.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
227b00ec-8bf6-4a02-a345-2421ba1a0cdd,PLA-38443ACE,UNK,,0.78,690.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
73c0d2b7-65d7-4653-b540-0517d2ae8fc9,PLA-C0C38DC9,UNK,,0.78,580.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
3bbab894-0e9f-4f30-ba6a-70724ddc8f73,PLA-6690B917,UNK,,0.98,690.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
1bdca1ab-0d63-46cd-a1d7-eac7cf9edefe,PLA-148F51E3,PS,,1.5,520.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
9539bca0-ca84-434f-a0eb-b20f8b3a93b0,PLA-4E5149C0,PET,,0.48,515.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
cb799d01-d9aa-414c-8c00-7531ad3893dd,PLA-F7C7C0D2,PET,,0.48,560.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-03-19,2026-03-19
,EBS051L,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX640X350mｼﾘｺﾝ付,,,,
,EBS025,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX640X250mｼﾘｺﾝ付,,,,
,EBS025L,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX640X300mｼﾘｺﾝ付,,,,
,EBS036,PS,,0.3,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.30tX520X600m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS010,PS,,0.38,405,500.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX405X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS010S,PS,,0.38,AS-NE-S Sﾅｼ 0.38ｔ,405.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX405X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS002,PS,,0.38,520,500.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX520X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS002RP,PS,,0.38,AS-NE-S Sﾅｼ 0.38ｔ,520.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX520X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS030,PS,,0.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48ｔX405X400m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS049,PS,,0.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48t×405×400m帯電防止練りこみｼﾘｺﾝ帯防塗布,,,,
,EBS015,PS,,0.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48tX405X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS023,PS,,0.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48tX520X400m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS023N,PS,,0.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48tX520X400m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS003,PS,,0.48,550,400.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.48tX550X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS004,PS,,0.58,405,350.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS038,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS005,PS,,0.58,405,350.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS013,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX435X350m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS011,PS,,0.58,520,350.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS006,PS,,0.58,520,350.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS048,PS,,0.58,,,,,,,,,,,,,,,PS白0.58tX520X350m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS007,PS,,0.58,550,350.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX550X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS007N,PS,,0.58,550,351.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX550X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS035,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX435X300m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS016,PS,,0.78,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX405X250m帯電防止練りこみｼﾘｺﾝ無,,,,
,EBS012,PS,,0.78,405,250.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX405X250m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS012RG,PS,,0.78,405,250.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX405X250m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS008,PS,,0.78,435,250.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX435X250m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS028,PS,,0.78,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX520X250m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS009,PS,,0.78,520,250.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX520X250m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS021,PS,,0.78,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX520X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS021RG,PS,,0.78,520,250.0,,,,,,,,,,,,,HIPSﾅﾁｭﾗﾙ0.78tX520X250m帯電防止練りこみシリコン代替塗布,,,,
,EBS037,PS,,0.78,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX550X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS072,PS,,0.78,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.78tX640X250m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS043,PS,,0.78,,,,,,,,,,,,,,,PS茶色0.78tX435X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS039,PS,,0.78,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ0.78ｔX520X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS046,PS,,0.8,,,,,,,,,,,,,,,発泡PSﾅﾁｭﾗﾙ0.8tX520X300m,,,,
,EBS040,PS,,0.88,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ0.88ｔX520X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS071,PS,,0.88,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ0.88ｔX585X200m帯電防止練り込みｼﾘｺﾝ代替塗布,,,,
,EBS031,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX405X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS069,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX435X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS024,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX520X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS073,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX520X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS073RG,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX520X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS077,PS,,0.98,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ0.98ｔX520X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS033,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX550X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS074,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX550X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS034,PS,,1.08,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.08tX405X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS029,PS,,1.18,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.18tX435X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS047,PS,,1.18,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.18tX520X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS076,PS,,1.18,550,200.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.18tX550X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS064L,PS,,1.18,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ1.18ｔX520X200m帯電防止練り込みｼﾘｺﾝ代替付,,,,
,EBS068,PS,,1.48,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.48ｔX520X155m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS067,PS,,0.48,520,400.0,,,,,,,,,,,,,PS(透明)0.48tX520X400m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS023C,PS,,0.48,,,,,,,,,,,,,,,PS透明(Clear)0.48tX520X400m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS062,PS,,0.78,,,,,,,,,,,,,,,PS透明(Clear)0.78tX405X250m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS053,PS,,0.98,,,,,,,,,,,,,,,PS透明(Clear)0.98tX440X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS053L,PS,,0.98,,,,,,,,,,,,,,,PS透明(Clear)0.98tX450X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS054,PS,,0.48,,,,,,,,,,,,,,,PS黒 0.48tX420X400m導電印刷,,,,
,EBS055,PS,,0.48,,,,,,,,,,,,,,,PS黒 0.48tX550X400m導電印刷,,,,
,EBS052,PS,,0.58,,,,,,,,,,,,,,,PS黒 0.58tX485X350m導電印刷,,,,
,EBS057,PS,,0.68,,,,,,,,,,,,,,,SCS・B-PSHI 黒　0.68tX640X300 導電印刷,,,,
,EBS065,PS,,0.78,405,250.0,,,,,,,,,,,,,PS黒0.78tX405X250m巻導電練りこみ,,,,
,EBS078,PS,,0.78,,,,,,,,,,,,,,,PS黒 0.78tX420X250m導電印刷,,,,
,EBS063,PS,,0.78,435,250.0,,,,,,,,,,,,,PS黒0.78tX435X250m巻導電練りこみ,,,,
,EBS058,PS,,0.98,,,,,,,,,,,,,,,PS黒0.98tX405X250m巻導電練りこみ,,,,
,EBS079,PS,,0.98,,,,,,,,,,,,,,,PS黒0.98tX640X200m巻導電練りこみ,,,,
,EBS080,PS,,0.98,L210  0.98,550.0,,,,,,,,,,,,,耐摩耗PS黒0.98tx550x200m,,,,
,EBS081,PS,,0.78,550,250.0,,,,,,,,,,,,,耐摩耗PS黒0.78tx550x250m,,,,
,EBS082,PS,,0.78,575,250.0,,,,,,,,,,,,,PS(N)0.78tX575X250m帯電防止練り込みシリコン無,,,,
,EBS083,A-,,1.0,,,,,,,,,,,,,,,HD6200HRB 1.00X405X200　帯電,,,,
,EBS066,PS,,0.98,,,,,,,,,,,,,,,SCS・NK-PSHI 緑　0.98tX550X150m,,,,
,EBS075,PS,,1.18,435,200.0,,,,,,,,,,,,,PS黒1.18tX435X200m巻導電練りこみ,,,,
,EBS060,PS,,1.18,520,200.0,,,,,,,,,,,,,PS黒1.18tX520X200m巻導電練りこみ,,,,
,EBS061,PS,,1.5,520,100.0,,,,,,,,,,,,,PS黒1.5tX520X100m巻導電練りこみ,,,,
,EBS070,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98tX520X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS001,PS,,0.38,520,500.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX520X500mｼﾘｺﾝ無,,,,
,EBS014,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX350X350mｼﾘｺﾝ付,,,,
,EBS017,ﾐｸ,,0.78,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX520X250m,,,,
,EBS018,ﾐｸ,,0.78,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX405X250m,,,,
,EBS019,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX640X250mｼﾘｺﾝ付,,,,
,EBS020,PP,,0.4,,,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ 6FD-SS 0.4t×575×400mｼﾘｺﾝ付,,,,
,EBS022,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS026,ﾐｸ,,0.98,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS 0.98ｔX405X200m,,,,
,EBS026L,ﾐｸ,,0.98,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS 0.98ｔX405X250m,,,,
,EBS027,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS031RP,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX405X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS032,PS,,1.18,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.18tX435X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS041,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX520X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS042,PS,,0.78,,,,,,,,,,,,,,,PS茶色0.78tX520X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS044,ﾐｸ,,1.5,520,100.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.5tX520X100m,,,,
,EBS044L,ﾐｸ,,1.5,520,150.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.5tX520X150m,,,,
,EBS045,ﾐｸ,,0.78,435,250.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX435X250m,,,,
,EBS050,ﾐｸ,,1.2,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.2tX520X200m,,,,
,EBS051,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX640X300mｼﾘｺﾝ付,,,,
,EBS051S,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX640X250mｼﾘｺﾝ付,,,,
,EBS056,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS058S,PS,,0.98,,,,,,,,,,,,,,,PS黒0.98tX405X200m導電練りこみ,,,,
